"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.43325,0.02085,0,12.31,1.2631,0.00051191,-19.704
0.43325,0.02085,0,12.31,1.2631,0.00051191,-19.704
0.44161,0.021704,0,12.406,0.91832,6.9423e-05,-20.561
0.44161,0.020859,0,12.43,0.92671,-0.00010643,-20.956
0.44217,0.020859,0,12.435,0.90575,-0.00015918,-21.017
0.44161,0.020859,0,12.43,0.92671,-0.00010643,-20.956
0.44161,0.020859,0,12.43,0.92671,-0.00010643,-20.956
0.44997,0.020857,0,12.471,0.63052,-0.0006279,-21.4
0.44997,0.020857,0,12.471,0.63052,-0.0006279,-21.4
0.44997,0.020857,0,12.471,0.63052,-0.0006279,-21.4
0.45824,0.020863,0,12.464,0.37792,-0.00090367,-21.276
0.45838,0.020863,0,12.463,0.374,-0.00090809,-21.271
0.45832,0.020863,0,12.464,0.37563,-0.00090661,-21.273
0.45832,0.021135,0,12.461,0.3762,-0.00076278,-21.179
0.46667,0.020867,0,12.424,0.15708,-0.0010578,-20.865
0.47501,0.020863,0,12.363,-0.028661,-0.0010939,-20.213
0.48336,0.020857,0,12.286,-0.18662,-0.0010533,-19.399
0.48336,0.020857,0,12.286,-0.18662,-0.0010533,-19.399
0.48336,0.020857,0,12.286,-0.18662,-0.0010533,-19.399
0.4917,0.020863,0,12.206,-0.3216,-0.00097135,-18.483
0.48975,0.020863,0,12.224,-0.29285,-0.0010218,-18.726
0.4917,0.020863,0,12.206,-0.3216,-0.00097135,-18.483
0.4917,0.020863,0,12.206,-0.3216,-0.00097135,-18.483
0.50005,0.020858,0,12.121,-0.43583,-0.00087801,-17.471
0.50005,0.020858,0,12.121,-0.43583,-0.00087801,-17.471
0.50005,0.020858,0,12.121,-0.43583,-0.00087801,-17.471
0.50839,0.020853,0,12.034,-0.53456,-0.00078381,-16.413
0.50839,0.020853,0,12.034,-0.53456,-0.00078381,-16.413
0.50839,0.020853,0,12.034,-0.53456,-0.00078381,-16.413
0.51673,0.020848,0,11.945,-0.61936,-0.0006945,-15.317
0.51673,0.020848,0,11.945,-0.61936,-0.0006945,-15.317
0.51673,0.020848,0,11.945,-0.61936,-0.0006945,-15.317
0.52507,0.020828,0,11.852,-0.69073,-0.0006031,-14.185
0.52501,0.02084,0,11.853,-0.69025,-0.0006026,-14.191
0.52507,0.020839,0,11.852,-0.69062,-0.00060154,-14.183
0.5251,0.020797,0,11.85,-0.69143,-0.00060466,-14.183
0.52507,0.020839,0,11.852,-0.69062,-0.00060154,-14.183
0.52507,0.020839,0,11.852,-0.69062,-0.00060154,-14.183
0.52507,0.020839,0,11.852,-0.69062,-0.00060154,-14.183
0.53341,0.020828,0,11.753,-0.75416,-0.00054985,-13.016
0.53341,0.020828,0,11.753,-0.75416,-0.00054985,-13.016
0.53341,0.020828,0,11.753,-0.75416,-0.00054985,-13.016
0.53341,0.020828,0,11.753,-0.75416,-0.00054985,-13.016
0.54174,0.020813,0,11.656,-0.8085,-0.00051123,-11.825
0.53997,0.020816,0,11.677,-0.7974,-0.00051914,-12.079
0.54371,0.020809,0,11.633,-0.82,-0.00050304,-11.538
0.54174,0.020813,0,11.656,-0.8085,-0.00051123,-11.825
0.54174,0.020813,0,11.656,-0.8085,-0.00051123,-11.825
0.54174,0.020813,0,11.656,-0.8085,-0.00051123,-11.825
0.55008,0.020796,0,11.556,-0.85559,-0.00047577,-10.6
0.55008,0.020796,0,11.556,-0.85559,-0.00047577,-10.6
0.55008,0.020796,0,11.556,-0.85559,-0.00047577,-10.6
0.55008,0.020796,0,11.556,-0.85559,-0.00047577,-10.6
0.55842,0.020775,0,11.45,-0.89732,-0.00044494,-9.3311
0.55842,0.020775,0,11.45,-0.89732,-0.00044494,-9.3311
0.56675,0.02075,0,11.337,-0.93451,-0.00041621,-8.0049
0.566,0.020752,0,11.347,-0.93126,-0.00041892,-8.1261
0.56833,0.020745,0,11.314,-0.94094,-0.00041022,-7.7368
0.57509,0.02072,0,11.209,-0.96708,-0.00038413,-6.5319
0.57509,0.022605,0,11.219,-0.9341,-0.00030583,-6.4372
0.58344,0.020684,0,11.053,-0.98668,-0.00035108,-4.77
0.59181,0.020644,0,10.869,-0.96546,-0.00031357,-2.6531
0.59181,0.020644,0,10.869,-0.96546,-0.00031357,-2.6531
0.60024,0.02058,0,10.69,-0.8634,-0.00026801,-0.56195
0.60419,0.020117,0,10.608,-0.80854,-0.00026684,0.33762
0.60024,0.02058,0,10.69,-0.8634,-0.00026801,-0.56195
0.60024,0.02058,0,10.69,-0.8634,-0.00026801,-0.56195
0.60833,0.02,0,10.562,-0.72333,-0.00022514,0.96961
0.60833,0.02,0,10.562,-0.72333,-0.00022514,0.96961
0.60833,0.02,0,10.562,-0.72333,-0.00022514,0.96961
0.60833,0.02,0,10.562,-0.72333,-0.00022514,0.96961
0.61667,0.02,0,10.51,-0.58595,-0.00016708,1.6331
0.61667,0.02,0,10.51,-0.58595,-0.00016708,1.6331
0.61667,0.02,0,10.51,-0.58595,-0.00016708,1.6331
0.61667,0.02,0,10.51,-0.58595,-0.00016708,1.6331
0.61667,0.02,0,10.51,-0.58595,-0.00016708,1.6331
0.625,0.02,0,10.499,-0.47417,-0.00013015,1.7711
0.64698,0.02,0,10.522,-0.28341,-5.8328e-05,1.57
0.6537,0.02,0,10.53,-0.24634,-4.2462e-05,1.4839
0.65,0.02,0,10.526,-0.26436,-5.036e-05,1.5314
0.66661,0.02,0,10.546,-0.19168,-1.8211e-05,1.3287
0.66667,0.02,0,10.546,-0.19147,-1.8119e-05,1.328
0.67917,0.02,0,10.557,-0.15504,-1.3213e-06,1.2075
0.675,0.02,0,10.554,-0.16556,-6.275e-06,1.2439
0.69167,0.02,0,10.565,-0.12735,1.1968e-05,1.1093
0.69167,0.02,0,10.565,-0.12734,1.1969e-05,1.1093
0.70556,0.02,0,10.572,-0.10519,2.3164e-05,1.0265
0.7,0.02,0,10.569,-0.11311,1.9078e-05,1.0566
0.71667,0.02,0,10.575,-0.091261,3.0569e-05,0.9719
0.71667,0.02,0,10.575,-0.091261,3.0569e-05,0.9719
0.725,0.02,0,10.577,-0.082852,3.5323e-05,0.93693
0.73333,0.02,0,10.578,-0.075723,3.9607e-05,0.90543
0.74167,0.02,0,10.58,-0.069656,4.3541e-05,0.87652
0.74167,0.02,0,10.58,-0.069656,4.3541e-05,0.87652
0.75833,0.02,0,10.581,-0.060037,5.0699e-05,0.82369
0.75833,0.02,0,10.581,-0.060037,5.0699e-05,0.82369
0.76667,0.02,0,10.581,-0.056226,5.4059e-05,0.79876
0.76667,0.02,0,10.581,-0.056226,5.4059e-05,0.79876
0.78333,0.02,0,10.582,-0.05012,6.0471e-05,0.7501
0.78333,0.025,0,10.62,-0.048474,6.9024e-05,0.73344
0.78333,0.02,0,10.582,-0.05012,6.0471e-05,0.7501
0.79444,0.02,0,10.582,-0.04697,6.4553e-05,0.7178
0.79167,0.02,0,10.582,-0.047676,6.3563e-05,0.72591
0.80833,0.02,0,10.582,-0.043724,6.9399e-05,0.677
0.82083,0.02,0,10.581,-0.041441,7.353e-05,0.63942
0.81667,0.02,0,10.581,-0.042132,7.218e-05,0.65208
0.83333,0.02,0,10.581,-0.039548,7.749e-05,0.60101
0.84583,0.02,0,10.581,-0.038046,8.1165e-05,0.56144
0.84167,0.02,0,10.581,-0.038502,7.9986e-05,0.57479
0.85833,0.02,0,10.58,-0.036797,8.4546e-05,0.52093
0.87167,0.02,0,10.58,-0.035744,8.7712e-05,0.47642
0.86667,0.02,0,10.58,-0.036106,8.6589e-05,0.49328
0.88056,0.02,0,10.58,-0.035153,8.9593e-05,0.44613
0.88333,0.02,0,10.58,-0.034979,9.0159e-05,0.4366
0.89667,0.02,0,10.579,-0.034284,9.2496e-05,0.38992
0.89167,0.02,0,10.579,-0.034522,9.1683e-05,0.40758
0.90556,0.02,0,10.579,-0.033896,9.3839e-05,0.35822
0.91042,0.02,0,10.579,-0.033707,9.4506e-05,0.3407
0.90833,0.02,0,10.579,-0.033781,9.424e-05,0.34827
0.92976,0.02,0,10.578,-0.033105,9.6737e-05,0.26957
0.93583,0.02,0,10.578,-0.032958,9.733e-05,0.24683
0.93333,0.02,0,10.578,-0.033013,9.7101e-05,0.25626
0.95,0.02,0,10.578,-0.032683,9.8559e-05,0.19303
0.96029,0.02,0,10.578,-0.03255,9.9317e-05,0.15327
0.95833,0.02,0,10.578,-0.032569,9.9196e-05,0.1609
0.975,0.02,0,10.577,-0.032448,0.00010014,0.095968
0.98742,0.02,0,10.577,-0.032408,0.00010189,0.047896
0.98333,0.02,0,10.577,-0.032412,0.00010121,0.063424
0,0.025,0,10,0,0,7.205
0.0083136,0.025,0,10,-0.0007599,-2.1875e-08,7.2027
0.016627,0.024999,0,10.001,-0.0014946,-4.375e-08,7.195
0.024941,0.024999,0,10.003,-0.0021778,-5.825e-08,7.1811
0.033255,0.025954,0,10.004,-0.0029214,-7.175e-08,7.1624
0.033255,0.024998,0,10.004,-0.0027887,-7.175e-08,7.1617
0.041568,0.024998,0,10.007,-0.0033166,-8.4875e-08,7.1378
0.049882,0.024998,0,10.01,-0.0037597,-9.7875e-08,7.11
0.058196,0.024997,0,10.013,-0.0041204,-1.1112e-07,7.0789
0.069846,0.024997,0,10.018,-0.004486,-1.3075e-07,7.03
0.066509,0.024997,0,10.016,-0.0044026,-1.2487e-07,7.0448
0.079346,0.024996,0,10.022,-0.0046855,-1.48e-07,6.987
0.074823,0.026422,0,10.02,-0.0049461,-1.3946e-07,7.0084
0.083136,0.024996,0,10.024,-0.0047484,-1.5512e-07,6.9693
0.096038,0.024995,0,10.03,-0.0048258,-1.8208e-07,6.9053
0.09145,0.024996,0,10.028,-0.0048205,-1.7187e-07,6.9286
0.10315,0.024995,0,10.034,-0.0048091,-1.9883e-07,6.8687
0.099764,0.027131,0,10.032,-0.0053957,-1.9043e-07,6.8864
0.10808,0.024995,0,10.036,-0.0047785,-2.1112e-07,6.843
0.11639,0.024994,0,10.041,-0.0046661,-2.3425e-07,6.7984
0.12471,0.024994,0,10.045,-0.0044914,-2.6e-07,6.7528
0.13302,0.024993,0,10.05,-0.0042513,-2.89e-07,6.7065
0.14133,0.024993,0,10.054,-0.0039408,-3.2175e-07,6.6596
0.14965,0.024993,0,10.059,-0.0035529,-3.585e-07,6.6122
0.15796,0.024992,0,10.064,-0.0030785,-4.0025e-07,6.5644
0.16627,0.024992,0,10.069,-0.0025056,-4.4737e-07,6.5163
0.17459,0.024991,0,10.074,-0.0018189,-5.0062e-07,6.4682
0.1829,0.024991,0,10.078,-0.00099952,-5.6075e-07,6.42
0.19121,0.024991,0,10.083,-2.4164e-05,-6.2875e-07,6.3721
0.19953,0.02499,0,10.088,0.0011371,-7.0598e-07,6.3245
0.20786,0.02499,0,10.092,0.002523,-7.9374e-07,6.2775
0.21619,0.02499,0,10.097,0.0041794,-8.9338e-07,6.2314
0.22452,0.02499,0,10.101,0.0061639,-1.0059e-06,6.1866
0.23286,0.02499,0,10.106,0.0085506,-1.133e-06,6.1437
0.24119,0.02499,0,10.11,0.011434,-1.2766e-06,6.1032
0.24952,0.02499,0,10.113,0.014933,-1.4382e-06,6.066
0.25785,0.02499,0,10.117,0.019203,-1.6196e-06,6.0332
0.26618,0.02499,0,10.119,0.024444,-1.821e-06,6.0062
0.27451,0.02499,0,10.121,0.030919,-2.0431e-06,5.9867
0.28284,0.02499,0,10.122,0.038972,-2.2823e-06,5.9772
0.29117,0.02499,0,10.121,0.049062,-2.5315e-06,5.9806
0.2995,0.02499,0,10.119,0.061807,-2.7675e-06,6.0009
0.30783,0.02499,0,10.115,0.07805,-2.9502e-06,6.0428
0.31615,0.024989,0,10.108,0.098968,-2.979e-06,6.1124
0.32448,0.024989,0,10.097,0.12623,-2.6742e-06,6.2166
0.3328,0.024995,0,10.082,0.16225,-1.6337e-06,6.3627
0.34112,0.025044,0,10.062,0.2108,8.4084e-07,6.5548
0.34945,0.025132,0,10.036,0.27747,6.2713e-06,6.7927
0.35777,0.025189,0,10.007,0.37028,1.7055e-05,7.0618
0.3661,0.025256,0,9.9794,0.50171,3.7761e-05,7.3039
0.38149,0.025471,0,9.9975,0.91121,0.00013461,6.9853
0.37448,0.025396,0,9.9668,0.68955,7.7706e-05,7.3607
0.3868,0.025529,0,10.066,1.1181,0.00017496,6.1273
0.38286,0.02652,0,10.036,0.94193,0.00013567,6.5881
0.38285,0.025486,0,10.003,0.95421,0.00014565,6.9125
0.38285,0.025486,0,10.003,0.95421,0.00014565,6.9125
0.38285,0.025486,0,10.003,0.95421,0.00014565,6.9125
0.39124,0.025312,0,10.126,1.3138,0.00021345,5.3383
0.39125,0.025577,0,10.137,1.3024,0.0002079,5.2445
0.39125,0.025577,0,10.137,1.3024,0.0002079,5.2445
0.39125,0.025577,0,10.137,1.3024,0.0002079,5.2445
0.39125,0.025577,0,10.137,1.3024,0.0002079,5.2445
0.39971,0.024817,0,10.429,1.6623,0.00022734,1.6889
0.40223,0.025704,0,10.607,1.6804,0.00021188,-0.23252
0.39971,0.025689,0,10.464,1.6115,0.00021407,1.4424
0.39971,0.025689,0,10.464,1.6115,0.00021407,1.4424
0.39971,0.025689,0,10.464,1.6115,0.00021407,1.4424
0.40813,0.025628,0,10.984,1.7363,0.00019069,-4.6391
0.40764,0.025734,0,10.952,1.7283,0.00019091,-4.25
0.40813,0.025736,0,10.985,1.7285,0.00018835,-4.6306
0.40813,0.025736,0,10.985,1.7285,0.00018835,-4.6306
0.41651,0.025765,0,11.494,1.6563,0.00014378,-10.479
0.42488,0.025785,0,11.88,1.4286,0.00016298,-14.574
0.42372,0.025783,0,11.831,1.4636,0.00015761,-14.057
0.43325,0.025799,0,12.135,1.1494,0.00022953,-17.232
0.43909,0.025805,0,12.246,0.95325,0.00026059,-18.357
0.44161,0.025807,0,12.284,0.87047,0.00026858,-18.742
0.45338,0.025813,0,12.368,0.51784,0.00023621,-19.556
0.44997,0.025812,0,12.357,0.61477,0.00025281,-19.464
0.44997,0.025812,0,12.357,0.61477,0.00025281,-19.464
0.45832,0.025815,0,12.376,0.38387,0.00020578,-19.603
0.45832,0.025815,0,12.376,0.38387,0.00020578,-19.603
0.45832,0.025815,0,12.376,0.38387,0.00020578,-19.603
0.45832,0.025815,0,12.376,0.38387,0.00020578,-19.603
0.46667,0.025816,0,12.365,0.18131,0.00012452,-19.43
0.46667,0.025816,0,12.365,0.18131,0.00012452,-19.43
0.46667,0.025816,0,12.365,0.18131,0.00012452,-19.43
0.46667,0.025816,0,12.365,0.18131,0.00012452,-19.43
0.47501,0.025815,0,12.328,0.0067737,4.1737e-05,-18.98
0.47501,0.025815,0,12.328,0.0067737,4.1737e-05,-18.98
0.47501,0.025815,0,12.328,0.0067737,4.1737e-05,-18.98
0.47501,0.025815,0,12.328,0.0067737,4.1737e-05,-18.98
0.48259,0.025813,0,12.279,-0.1313,-2.906e-05,-18.397
0.48336,0.025813,0,12.274,-0.1448,-3.6091e-05,-18.334
0.48336,0.025813,0,12.274,-0.1448,-3.6091e-05,-18.334
0.4917,0.02581,0,12.208,-0.27344,-9.0688e-05,-17.575
0.48822,0.025811,0,12.237,-0.22195,-7.0212e-05,-17.904
0.50004,0.025806,0,12.133,-0.38412,-0.0001319,-16.692
0.50838,0.025801,0,12.051,-0.47952,-0.00016417,-15.739
0.51672,0.025796,0,11.964,-0.56161,-0.00018861,-14.727
0.52308,0.025791,0,11.895,-0.61604,-0.00020208,-13.92
0.52506,0.02579,0,11.873,-0.63212,-0.00020583,-13.666
0.5334,0.02578,0,11.778,-0.69267,-0.00021905,-12.568
0.54174,0.025764,0,11.679,-0.74466,-0.00022711,-11.431
0.53987,0.025768,0,11.702,-0.73346,-0.00022558,-11.688
0.54345,0.02576,0,11.659,-0.75416,-0.00022804,-11.191
0.55007,0.025746,0,11.577,-0.78898,-0.00022969,-10.253
0.55841,0.025726,0,11.468,-0.829,-0.00022838,-9.0219
0.55841,0.025726,0,11.468,-0.829,-0.00022838,-9.0219
0.56675,0.025702,0,11.353,-0.85806,-0.00021698,-7.7308
0.5634,0.025711,0,11.401,-0.84977,-0.00022598,-8.2731
0.56675,0.025702,0,11.353,-0.85806,-0.00021698,-7.7308
0.56675,0.025702,0,11.353,-0.85806,-0.00021698,-7.7308
0.57508,0.025675,0,11.226,-0.87963,-0.00020274,-6.3021
0.57508,0.025675,0,11.226,-0.87963,-0.00020274,-6.3021
0.57508,0.025675,0,11.226,-0.87963,-0.00020274,-6.3021
0.58179,0.025652,0,11.111,-0.88643,-0.00018931,-5.0229
0.58343,0.025646,0,11.082,-0.88438,-0.00018303,-4.694
0.58343,0.025646,0,11.082,-0.88438,-0.00018303,-4.694
0.58343,0.025646,0,11.082,-0.88438,-0.00018303,-4.694
0.5918,0.025614,0,10.925,-0.84737,-0.00015534,-2.8958
0.5918,0.025614,0,10.925,-0.84737,-0.00015534,-2.8958
0.5918,0.025614,0,10.925,-0.84737,-0.00015534,-2.8958
0.5918,0.025614,0,10.925,-0.84737,-0.00015534,-2.8958
0.60833,0.025,0,10.67,-0.67259,-0.00011085,0.10457
0.60022,0.02556,0,10.781,-0.77422,-0.00013179,-1.2253
0.60022,0.02556,0,10.781,-0.77422,-0.00013179,-1.2253
0.6042,0.020125,0,10.608,-0.80812,-0.00026656,0.34013
0.60022,0.02556,0,10.781,-0.77422,-0.00013179,-1.2253
0.60022,0.02556,0,10.781,-0.77422,-0.00013179,-1.2253
0.60022,0.02556,0,10.781,-0.77422,-0.00013179,-1.2253
0.60022,0.02556,0,10.781,-0.77422,-0.00013179,-1.2253
0.60833,0.025,0,10.67,-0.67254,-0.00011084,0.10518
0.60833,0.025,0,10.67,-0.67254,-0.00011084,0.10518
0.60833,0.025,0,10.67,-0.67254,-0.00011084,0.10518
0.61667,0.025,0,10.606,-0.55975,-7.9586e-05,0.88953
0.63333,0.028438,0,10.605,-0.37385,5.218e-06,0.95354
0.64297,0.025,0,10.571,-0.30835,-9.315e-06,1.2617
0.65416,0.025,0,10.577,-0.24507,9.5358e-06,1.2189
0.65,0.025,0,10.574,-0.26527,3.4312e-06,1.2419
0.66664,0.025,0,10.584,-0.19238,2.5388e-05,1.144
0.65833,0.027489,0,10.593,-0.22396,3.2506e-05,1.083
0.66667,0.025,0,10.584,-0.19228,2.5416e-05,1.1438
0.67917,0.025,0,10.592,-0.15525,3.6276e-05,1.0717
0.675,0.025,0,10.589,-0.16597,3.3164e-05,1.0943
0.69167,0.025,0,10.598,-0.12693,4.4427e-05,1.0088
0.68333,0.0275,0,10.603,-0.14404,5.1039e-05,0.98767
0.69167,0.025,0,10.598,-0.12693,4.4428e-05,1.0088
0.70556,0.025,0,10.603,-0.10428,5.0822e-05,0.95209
0.7,0.025,0,10.601,-0.11237,4.855e-05,0.97314
0.71667,0.025,0,10.606,-0.090067,5.4813e-05,0.91324
0.70833,0.02625,0,10.607,-0.099909,5.614e-05,0.92393
0.71667,0.025,0,10.606,-0.090067,5.4813e-05,0.91324
0.725,0.025,0,10.609,-0.081509,5.7248e-05,0.88741
0.73333,0.025,0,10.61,-0.074273,5.9365e-05,0.86344
0.74167,0.025,0,10.612,-0.068129,6.1251e-05,0.84077
0.74167,0.025,0,10.612,-0.068129,6.1251e-05,0.84077
0.75833,0.025,0,10.616,-0.058425,6.4604e-05,0.79755
0.75,0.0275,0,10.619,-0.06213,6.7901e-05,0.80358
0.75833,0.025,0,10.616,-0.058425,6.4604e-05,0.79755
0.76667,0.025,0,10.617,-0.054595,6.617e-05,0.77631
0.76667,0.025,0,10.617,-0.054595,6.617e-05,0.77631
0.775,0.0275,0,10.624,-0.050557,7.0977e-05,0.74532
0.78333,0.025,0,10.62,-0.048474,6.9024e-05,0.73344
0.79444,0.025,0,10.622,-0.045327,7.0891e-05,0.70404
0.79167,0.02625,0,10.624,-0.045671,7.1615e-05,0.70791
0.79167,0.025,0,10.622,-0.046031,7.0431e-05,0.7115
0.8,0.0275,0,10.629,-0.043215,7.3729e-05,0.68288
0.80833,0.025,0,10.625,-0.042089,7.3147e-05,0.66617
0.82083,0.025,0,10.627,-0.039815,7.5056e-05,0.63061
0.81667,0.025,0,10.626,-0.040503,7.4438e-05,0.64266
0.825,0.02625,0,10.631,-0.0388,7.6015e-05,0.61653
0.83333,0.025,0,10.629,-0.037929,7.685e-05,0.59386
0.83333,0.025,0,10.629,-0.037929,7.685e-05,0.59386
0.84583,0.025,0,10.632,-0.036432,7.8459e-05,0.55559
0.84167,0.025,0,10.631,-0.036886,7.7953e-05,0.56854
0.85,0.02625,0,10.636,-0.035675,7.8756e-05,0.5413
0.85833,0.025,0,10.634,-0.035185,7.9882e-05,0.51615
0.85833,0.025,0,10.634,-0.035185,7.9882e-05,0.51615
0.87167,0.025,0,10.637,-0.034132,8.1124e-05,0.47254
0.86667,0.025,0,10.636,-0.034494,8.0698e-05,0.4891
0.88056,0.025,0,10.639,-0.033539,8.1814e-05,0.44276
0.875,0.02625,0,10.641,-0.033608,8.0717e-05,0.46061
0.88333,0.025,0,10.639,-0.033364,8.2016e-05,0.43339
0.89667,0.025,0,10.642,-0.032664,8.2769e-05,0.38731
0.89167,0.025,0,10.641,-0.032904,8.2521e-05,0.40476
0.90556,0.025,0,10.644,-0.032272,8.3155e-05,0.35596
0.9,0.02625,0,10.647,-0.032236,8.1832e-05,0.37507
0.91042,0.025,0,10.645,-0.03208,8.3332e-05,0.33861
0.90833,0.025,0,10.645,-0.032155,8.3266e-05,0.34611
0.91667,0.026875,0,10.653,-0.031464,8.1526e-05,0.31544
0.92976,0.025,0,10.649,-0.031466,8.3835e-05,0.26806
0.925,0.02625,0,10.653,-0.031337,8.2295e-05,0.2853
0.93583,0.025,0,10.651,-0.031315,8.395e-05,0.24548
0.93333,0.025,0,10.65,-0.031371,8.3908e-05,0.25485
0.94167,0.027188,0,10.661,-0.030746,8.1175e-05,0.22315
0.95,0.025,0,10.654,-0.03103,8.417e-05,0.19204
0.96071,0.025,0,10.656,-0.030881,8.4306e-05,0.15091
0.95833,0.025,0,10.656,-0.030908,8.4281e-05,0.16012
0.96667,0.027206,0,10.667,-0.030378,8.1012e-05,0.12763
0.975,0.025,0,10.659,-0.030755,8.4476e-05,0.095551
0.975,0.025,0,10.659,-0.030755,8.4476e-05,0.095551
0.98733,0.025,0,10.662,-0.030666,8.5115e-05,0.047908
0.98333,0.025,0,10.661,-0.03067,8.4916e-05,0.062845
0.99167,0.027031,0,10.673,-0.030258,8.1726e-05,0.031733
0,0.03,0,10,0,0,7.2102
0.0083137,0.03,0,10,-0.00095104,-2.1875e-08,7.2078
0.016627,0.029999,0,10.001,-0.0018696,-4.375e-08,7.1999
0.029809,0.029999,0,10.004,-0.003168,-6.6156e-08,7.1738
0.024941,0.029999,0,10.003,-0.0027224,-5.825e-08,7.1855
0.036539,0.029998,0,10.006,-0.0037431,-7.6886e-08,7.1559
0.033255,0.032021,0,10.005,-0.0037787,-7.1699e-08,7.1674
0.041568,0.029998,0,10.007,-0.0041408,-8.475e-08,7.1411
0.049882,0.029997,0,10.01,-0.0046947,-9.7625e-08,7.1127
0.058196,0.029997,0,10.013,-0.00515,-1.11e-07,7.0811
0.066509,0.029997,0,10.017,-0.0055124,-1.2475e-07,7.0464
0.074823,0.033569,0,10.021,-0.00665,-1.392e-07,7.0104
0.074823,0.029996,0,10.02,-0.0057879,-1.3938e-07,7.0093
0.083137,0.029996,0,10.024,-0.005983,-1.55e-07,6.97
0.09145,0.029995,0,10.028,-0.0061037,-1.7175e-07,6.929
0.099764,0.029995,0,10.032,-0.0061544,-1.905e-07,6.8864
0.10808,0.029995,0,10.037,-0.0061378,-2.1125e-07,6.8425
0.11639,0.029994,0,10.041,-0.006055,-2.3425e-07,6.7976
0.12471,0.029994,0,10.046,-0.0059051,-2.6013e-07,6.7516
0.13302,0.029993,0,10.05,-0.0056855,-2.8912e-07,6.7049
0.14133,0.029993,0,10.055,-0.0053916,-3.2188e-07,6.6575
0.14965,0.029993,0,10.06,-0.0050164,-3.5887e-07,6.6096
0.15796,0.029992,0,10.065,-0.0045505,-4.0063e-07,6.5612
0.16627,0.034871,0,10.071,-0.0054629,-4.4824e-07,6.5088
0.16627,0.029992,0,10.07,-0.0039814,-4.4775e-07,6.5125
0.17459,0.029992,0,10.075,-0.0032932,-5.0088e-07,6.4636
0.1829,0.029991,0,10.079,-0.002466,-5.6087e-07,6.4146
0.19121,0.029991,0,10.084,-0.0014745,-6.29e-07,6.3655
0.19953,0.02999,0,10.089,-0.00028634,-7.0598e-07,6.3167
0.20786,0.02999,0,10.094,0.0011398,-7.93e-07,6.2681
0.21619,0.02999,0,10.099,0.0028533,-8.915e-07,6.2202
0.22453,0.02999,0,10.103,0.0049175,-1.0023e-06,6.1731
0.23286,0.02999,0,10.108,0.0074127,-1.1265e-06,6.1274
0.24119,0.02999,0,10.112,0.010442,-1.2656e-06,6.0834
0.24952,0.02999,0,10.116,0.014137,-1.4204e-06,6.0419
0.25786,0.02999,0,10.12,0.018668,-1.5915e-06,6.0036
0.26619,0.02999,0,10.123,0.024254,-1.7781e-06,5.9696
0.27452,0.02999,0,10.126,0.031183,-1.9788e-06,5.9413
0.28285,0.02999,0,10.128,0.03983,-2.1873e-06,5.9204
0.29118,0.02999,0,10.129,0.050692,-2.3935e-06,5.909
0.29951,0.02999,0,10.129,0.064431,-2.5718e-06,5.91
0.30784,0.02999,0,10.127,0.081944,-2.6771e-06,5.9263
0.31617,0.02999,0,10.123,0.10445,-2.6127e-06,5.9616
0.32449,0.029991,0,10.117,0.13364,-2.2059e-06,6.0192
0.33281,0.030015,0,10.109,0.17193,-1.1138e-06,6.1001
0.34115,0.030119,0,10.098,0.2229,1.2623e-06,6.2
0.34948,0.030171,0,10.085,0.2912,6.0363e-06,6.3096
0.35781,0.030208,0,10.075,0.38331,1.4887e-05,6.3988
0.36617,0.030312,0,10.073,0.50881,3.0621e-05,6.3886
0.37455,0.030418,0,10.093,0.67705,5.7531e-05,6.1258
0.38289,0.03047,0,10.162,0.89502,9.7554e-05,5.3499
0.38289,0.03047,0,10.162,0.89502,9.7554e-05,5.3499
0.39131,0.030566,0,10.322,1.1472,0.00013392,3.5821
0.39131,0.030566,0,10.322,1.1472,0.00013392,3.5821
0.39131,0.030566,0,10.322,1.1472,0.00013392,3.5821
0.39131,0.030566,0,10.322,1.1472,0.00013392,3.5821
0.39975,0.030652,0,10.613,1.3608,0.00014851,0.29967
0.40301,0.02679,0,10.683,1.6468,0.00019693,-0.99106
0.39975,0.030652,0,10.613,1.3608,0.00014851,0.29967
0.39975,0.030652,0,10.613,1.3608,0.00014851,0.29967
0.39975,0.030652,0,10.613,1.3608,0.00014851,0.29967
0.39975,0.030652,0,10.613,1.3608,0.00014851,0.29967
0.39975,0.030652,0,10.613,1.3608,0.00014851,0.29967
0.40818,0.035301,0,11.02,1.2689,0.00010193,-4.1956
0.40577,0.027885,0,10.835,1.6206,0.00018101,-2.6426
0.40816,0.030695,0,11.006,1.4834,0.00014294,-4.315
0.40816,0.030695,0,11.006,1.4834,0.00014294,-4.315
0.40816,0.030695,0,11.006,1.4834,0.00014294,-4.315
0.40816,0.030695,0,11.006,1.4834,0.00014294,-4.315
0.41653,0.030716,0,11.415,1.4173,0.00010869,-9.0427
0.41652,0.030245,0,11.421,1.4394,0.00011035,-9.1722
0.41351,0.030709,0,11.276,1.4677,0.00012549,-7.4905
0.41653,0.030716,0,11.415,1.4173,0.00010869,-9.0427
0.41653,0.030716,0,11.415,1.4173,0.00010869,-9.0427
0.4249,0.03328,0,11.688,1.1684,5.9916e-05,-11.951
0.42489,0.030734,0,11.743,1.2499,6.169e-05,-12.696
0.42489,0.030734,0,11.743,1.2499,6.169e-05,-12.696
